226.324	6.44E-09
226.334	7.36E-08
226.344	7.62E-07
226.354	7.16E-06
226.364	6.10E-05
226.374	4.71E-04
226.384	3.31E-03
226.394	2.10E-02
226.404	1.21E-01
226.413	5.41E-01
226.423	2.60E+00
226.433	1.13E+01
226.443	4.46E+01
226.453	1.60E+02
226.463	5.19E+02
226.473	1.53E+03
226.483	4.09E+03
226.493	9.93E+03
226.503	2.19E+04
226.513	4.36E+04
226.523	7.91E+04
226.533	1.30E+05
226.543	1.94E+05
226.553	2.62E+05
226.563	3.21E+05
226.573	3.58E+05
226.583	3.61E+05
226.592	3.35E+05
226.602	2.81E+05
226.612	2.14E+05
226.622	1.48E+05
226.632	9.27E+04
226.642	5.27E+04
226.652	2.72E+04
226.662	1.27E+04
226.672	5.40E+03
226.682	2.08E+03
226.692	7.26E+02
226.702	2.30E+02
226.712	6.61E+01
226.722	1.72E+01
226.732	4.08E+00
226.742	8.75E-01
226.752	1.70E-01
226.762	3.01E-02
226.771	5.82E-03
226.781	8.54E-04
226.791	1.14E-04
226.801	1.38E-05
226.811	1.51E-06
226.821	1.50E-07
226.831	1.35E-08
226.841	1.11E-09
226.851	8.21E-11
227.239	3.53E-10
227.249	4.98E-09
227.259	6.38E-08
227.269	7.42E-07
227.279	7.83E-06
227.289	7.51E-05
227.298	5.29E-04
227.308	4.22E-03
227.318	3.05E-02
227.328	2.01E-01
227.338	1.20E+00
227.348	6.50E+00
227.358	3.20E+01
227.368	1.43E+02
227.378	5.80E+02
227.388	2.14E+03
227.398	7.15E+03
227.408	2.17E+04
227.418	5.99E+04
227.428	1.50E+05
227.438	3.41E+05
227.448	7.03E+05
